,freesound_id,license,name,path,tags,username
125,300327,http://creativecommons.org/publicdomain/zero/1.0/,Oberheim Xpander - FM Drama - C#5 (FM Drama-73-127-8P5S.aif),files/300327_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Oberheim-Xpander', 'midi-note-73', 'CSharp5', 'midi-velocity-96']",modularsamples
126,295523,http://creativecommons.org/publicdomain/zero/1.0/,Korg Mono-Poly - Wontra 132bpm - C3 (WONTRA 132-48-127-8B9P.aif),files/295523_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Korg-Mono-Poly', 'midi-note-48', 'C3']",modularsamples
127,294339,http://creativecommons.org/publicdomain/zero/1.0/,Korg Mono-Poly - Past lives - D4 (29 - Past lives-62-127-P6B8.aif),files/294339_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Korg-Mono-Poly', 'midi-note-62', 'D4']",modularsamples
128,295568,http://creativecommons.org/publicdomain/zero/1.0/,Korg Mono-Poly - Worm Lead - G3 (WormLead-56-127-Y6P8.aif),files/295568_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Korg-Mono-Poly', 'midi-note-56', 'G3']",modularsamples
129,292805,http://creativecommons.org/publicdomain/zero/1.0/,Korg Mono-Poly - Burned Hair - B5 (31 - Fingers4U-83-127-P8PY.aif),files/292805_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Korg-Mono-Poly', 'midi-note-83', 'B5']",modularsamples
130,303079,http://creativecommons.org/publicdomain/zero/1.0/,Roland Jupiter 4 - 4 Bass - F#3 (4 Bass-55-127-P7Y8.aif),files/303079_2050105-hq.ogg,"['multisample', 'single-note', 'synthesizer', 'Roland-Jupiter-4', 'midi-note-55', 'FSharp3']",modularsamples
131,171841,http://creativecommons.org/licenses/by-nc/3.0/,Sirius A - Full On Psychedelic Trance Beat Loop,files/171841_537676-hq.ogg,"['trance-beat', 'beat', 'beat-loop', 'dance', 'dance-beat', 'psytrance', 'electronic', 'loop', 'neo-goa', 'goa', 'psychedelic-trance']",qubenzis
132,161096,http://creativecommons.org/publicdomain/zero/1.0/,pearly blips 120bpm.wav,files/161096_33044-hq.ogg,"['120', 'looped', 'hit', 'sequence', 'club', 'blips', 'beeps', 'hard', '120bpm', 'echo', 'beep', 'dance', '120-bpm', 'c2', 'trance', 'c3', 'bpm', 'loop', 'bars', 'continuum-4', '4', 'continuum4']",Snapper4298
133,161097,http://creativecommons.org/publicdomain/zero/1.0/,120 beeps.wav,files/161097_33044-hq.ogg,"['bars', 'sequence', 'dance', 'blips', 'pulse', 'blip', 'breatbeak', 'sub', 'trance', 'beep', '120bpm', '4', 'hop', 'house', 'hip', 'continuum-4', 'bass', 'club', '120', '120-bpm', 'deep', 'sine', 'break', 'beeps', 'bpm', 'tones', 'continuum4']",Snapper4298
134,31127,http://creativecommons.org/publicdomain/zero/1.0/,super lead cut 13.wav,files/31127_248225-hq.ogg,"['lead', 'synth']",Calethos
135,31128,http://creativecommons.org/publicdomain/zero/1.0/,super lead cut 17.wav,files/31128_248225-hq.ogg,"['lead', 'synth']",Calethos
136,31129,http://creativecommons.org/publicdomain/zero/1.0/,super lead cut 2.wav,files/31129_248225-hq.ogg,"['lead', 'synth']",Calethos
137,31130,http://creativecommons.org/publicdomain/zero/1.0/,super lead cut 6.wav,files/31130_248225-hq.ogg,"['lead', 'synth']",Calethos
138,26814,http://creativecommons.org/licenses/by/3.0/,t_start1.mp3,files/26814_186469-hq.ogg,"['auto', 'dodge', 'drive', 'drive-away', 'dual-exhaust', 'engine', 'field-recording', 'glasspack', 'leave', 'start', 'starter', 'truck', 'v8', 'vintage']",roscoetoon
139,181731,http://creativecommons.org/licenses/by/3.0/,a'_p_sansula.WAV,files/181731_351215-hq.ogg,"['melodic', 'mbira', 'thumb', 'sansula', 'lamellaphone', 'percussion', 'kalimba', 'piano']",pmedig
140,493941,http://creativecommons.org/publicdomain/zero/1.0/,Metal Gear Solid Alarm.wav,files/493941_9625138-hq.ogg,"['effects', 'jozef', 'homemade', 'jumpscare', 'metal', 'alarm', 'solid', 'sfx', 'gear', 'sound', 'exclamation']",jozef_sound
141,161371,http://creativecommons.org/licenses/by/3.0/,P!!SS,files/161371_1448637-hq.ogg,"['curssing', 'funny', 'yelling', 'random', 'Pss', 'guy', 'piss']",dream4dreamtheater
142,266409,http://creativecommons.org/licenses/by-nc/3.0/,CRASH.aif,files/266409_5027738-hq.ogg,"['one-shot', 'crash', 'cymbals', 'cymbal', 'percussion', 'music', 'drums', 'sabian']",Patodelbajo
143,386862,http://creativecommons.org/licenses/by/3.0/,8-Bit explosion,files/386862_6891102-hq.ogg,"['computerized', 'wav', 'bit', '8', '8bit']",Prof.Mudkip
144,450615,http://creativecommons.org/publicdomain/zero/1.0/,8-Bit - Incoming enemy,files/450615_9159316-hq.ogg,"['8bit', 'style', 'Danger', 'Old', 'School', 'sound']",Breviceps
145,170144,http://creativecommons.org/licenses/by/3.0/,8-bit Explosion2.aif,files/170144_2578041-hq.ogg,"['Video-Game', 'Explosion', 'Game', 'Bang', 'Video', 'Boom', '8-bit', '8bit']",timgormly
146,98725,http://creativecommons.org/licenses/by-nc/3.0/,impe_loop_350-700bpm_glitch.mp3,files/98725_1298428-hq.ogg,"['350bpm', '700bpm', 'glitch', 'idm', 'loop']",Elder_Imp
147,78077,http://creativecommons.org/licenses/sampling+/1.0/,DBS_SUNSET_E.wav,files/78077_935416-hq.ogg,"['chill', 'minimal', 'mnml', 'pad', 'pads', 'sound']",loserboy66
148,78079,http://creativecommons.org/licenses/sampling+/1.0/,pad2.wav,files/78079_935416-hq.ogg,"['chill', 'minimal', 'mnml', 'pad', 'pads', 'sound']",loserboy66
149,193284,http://creativecommons.org/licenses/by-nc/3.0/,Pp.wav,files/193284_3597275-hq.ogg,"['Phoneme', 'p', 'English']",margo_heston
